id,prediction
29927,6146146.436
30028,15011373.35
30105,9335136.652
30135,13796613.02
30224,12260518.84
30347,9636777.356
30359,16234857.14
30365,10079616.6
30377,6580418.635
9,6280921.715
180,4648750.122
213,7197828.347
237,6602319.286
304,4935223.321
363,13320190.72
381,3111898.345
415,7245060.827
447,7561657.944
453,3865197.985
495,4900868.199
567,6589812.995
573,9550504.051
629,2492655.658
679,5042640.363
681,5681079.364
691,5015655.913
697,3638722.445
750,11189193.92
782,9827444.123
799,4411837.201
1043,9105465.86
1065,3363537.121
1125,18605038.28
1156,6729923.89
1173,6061430.27
1220,5241147.199
1281,3815441.838
1346,7360971.976
1349,7600376.093
1422,5614105.481
1501,5077623.903
1523,12129698.82
1536,6919666.191
1567,6842652.327
1775,4572047.528
1799,5220432.673
1971,6503310.885
2020,4839401.753
2056,3213310.824
2112,3167336.49
2153,5103915.96
2159,8602396.719
2185,5409303.696
2200,6046550.478
2319,7063441.925
2456,11651345.03
2476,7925714.119
2679,10904985.71
2715,7408268.871
2728,6292026.313
2893,6739743.133
2993,6888189.982
3036,5970252.165
3064,4030391.274
3068,3709555.213
3111,6128456.558
3177,7605797.846
3370,10988453.66
3551,6716329.459
3772,6474979.888
3810,6442262.99
3850,4456555.694
3877,4991376.994
4205,4826775.303
4210,5173697.013
4275,4633292.298
4485,9158709.674
4499,5970880.431
4576,3431880.209
4877,5738871.596
5373,12786360.13
5896,5162107.759
6070,4501236.131
6102,6955227.196
6163,4171831.903
6310,4942048.984
6320,9754822.31
6432,8829855.791
6498,4863683.68
6506,4889901.016
6519,5580833.014
6615,6706218.375
6723,6192731.427
6798,6364583.405
6904,5261130.543
7164,8344814.23
7195,7009363.478
7376,5314127.441
7535,7759800.423
7578,3221267.447
7585,8285287.103
7648,9376192.359
7652,5373027.377
7665,5968965.512
7691,8140837.319
7694,9200900.843
7716,6230454.564
7722,6554206.869
7783,6199422.075
7909,4972462.449
8102,9457613.185
8140,6809110.432
8154,6007544.36
8212,6931875.124
8280,4837293.242
8314,6264056.913
8342,7086617.566
8383,4478690.605
8423,6171068.243
8737,5648530.942
8776,5103842.284
8909,13983492
8979,6016842.49
9027,7176611.907
9033,5489969.635
9149,8284597.437
9173,9835255.829
9368,5450870.883
9411,4332169.773
9419,11830115.55
9471,8132657.557
9496,7088690.53
9556,7537855.348
9608,3310988.992
9637,3738379.223
9639,3492127.671
9640,5166195.763
9805,5163461.341
9834,6721011.801
9856,8057873.235
9918,9021606.73
9942,12343080.18
9954,14120042.78
10046,7963764.456
10075,8749780.735
10103,13199941.46
10306,5289681.984
10397,4881971.2
10502,6151575.237
10573,10843149.99
10711,5366426.266
10779,7706299.576
10829,3916788.562
10871,5834896.924
10881,8264837.223
10888,7610911.119
11032,6598318.797
11050,6779694.582
11146,7004088.797
11209,9079872.649
11348,7743783.691
11366,8904290.755
11464,4994447.961
11509,13708864.1
11536,6683337.409
11542,6593128.08
11568,5390733.983
11649,5367403.47
11821,3345415.545
11911,9353497.229
11915,6696321.523
12116,7620207.844
12140,4217555.684
12268,7694790.408
12296,7925549.062
12447,4999316.481
12459,7857069.796
12509,9114578.93
12688,6806403.755
12709,8345946.073
12748,8887242.732
12769,5358915.116
12816,8816478.913
12882,5612548.84
12888,9925657.118
12923,6137811.082
12966,7142546.945
12970,10949863.37
13023,6989941.171
13032,5154677.685
13038,10589442.79
13121,5846160.537
13125,8184061.433
13144,5624324.139
13163,10395563.38
13194,6796900.111
13205,8343779.256
13264,8697159.495
13297,9982009.254
13352,4863172.852
13376,5471109.342
13414,6211411.186
13516,5741585.142
13563,12309078.93
13574,8252171.813
13628,8269870.558
13662,7779372.312
13788,6715888.111
13804,6993034.495
13890,5988242.514
14022,6067900.498
14168,4662019.992
14189,10862306.48
14260,8767082.203
14271,7511457.163
14298,8254787.433
14387,14713278.56
14417,12704416.27
14418,11526041.8
14426,8228209.565
14432,8467317.067
14459,6219569.084
14649,6310951.501
14654,6689466.191
14780,6522707.143
14955,10319064.62
14997,3738539.374
15089,11435275.98
15099,6560186.676
15149,9882881.63
15171,6390789.098
15198,12052620.98
15201,6998420.736
15210,8221172.901
15435,5515661.915
15437,6957221.643
15488,9062640.292
15549,6372305.67
15552,5575541.801
15770,5282926.321
15795,13633024.7
15802,7096423.916
15809,8055234.132
15850,7189909.975
15865,8024640.515
15886,8693229.354
16043,7224848.918
16088,8302759.898
16123,5634972.416
16378,14039033.38
16397,6836168.532
16468,5447274.118
16548,9708343.914
16695,9305335.679
16752,5837262.335
16794,6621784.77
16811,7604874.157
16822,11339634.1
16848,9191596.162
17021,5068957.056
17152,13922836.03
17165,7109992.079
17176,13734679.35
17500,5340453.753
17512,10311605.71
17567,7110828.566
17571,9099859.693
17598,8201310.606
17610,5286265.499
17887,8498260.884
17949,6820217.313
17963,8094931.244
17969,10721317.32
17992,10380822.09
18016,5610014.024
18029,8462111.059
18096,8876387.183
18125,5976788.561
18139,5408297.848
18175,7016370.364
18314,8360782.92
18511,9019538.347
18799,14384106.9
18828,14210170.15
18842,6866970.246
18868,7409065.622
18891,5351148.444
18933,6764629.643
18986,5992731.944
19036,15964260.26
19111,6406199.258
19138,7760462.244
19182,7056559.106
19187,13800535.96
19243,8229985.044
19292,4914009.906
19323,9083896.365
19344,7071066.304
19395,9721194.154
19503,7325812.67
19643,8341697.621
19767,6101170.826
19968,14198498.56
20077,6376912.73
20299,4777165.507
20348,5281883.92
20414,7560584.312
20416,10516422.54
20424,12028474.19
20523,7418203.432
20616,8048866.888
20641,6036258.366
20686,7007534.71
20719,5286714.451
20759,7545235.601
20772,8586981.742
20868,3825905.694
20911,7134819.698
21026,7202141.923
21147,8937784.743
21229,6971200.789
21384,5519757.695
21386,9052057.727
21425,5529706.976
21435,7399302.869
21472,6623792.807
21479,7144131.757
21524,13532618.68
21526,10024582.43
21533,8125909
21536,7386930.975
21565,8275207.328
21634,10609256.99
21748,7682976.012
21846,10565903.69
22175,7944070.398
22182,10714437.71
22278,9626549.5
22279,8198087.542
22401,10626606.1
22596,12754748.21
22702,7641119.96
22722,12899163.58
22889,6703118.694
22899,9014539.055
23032,9848013.155
23033,7319226.895
23088,6682674.555
23135,9480046.902
23172,5836768.027
23186,11744487.41
23202,6834782.737
23217,8808880.549
23277,8561971.503
23292,11083493.41
23365,7357001
23438,6261317.462
23572,11349688.82
23670,8809883.651
23688,12268568.48
23781,6912010.926
23823,9176276.533
24042,7433917.667
24092,10617233.5
24100,6302916.058
24115,5535632.971
24193,6618195.596
24232,9199145.733
24263,9539059.595
24339,11008906.28
24351,8253877.734
24366,6486758.874
24373,7419864.919
24631,8766964.201
24781,8817095.23
24796,8511943.993
24835,7446044.154
24981,3684207.776
25119,8053007.628
25169,6884362.611
25264,6888721.47
25338,4807713.553
25349,6296816.704
25387,12353003.26
25414,12888688.56
25421,7415563.13
25432,7906408.483
25591,8724300.378
25746,8759397.999
25776,8652748.205
25787,6571931.207
25797,9354348.648
25799,9041776.373
25892,10865957.57
25965,8884803.089
26016,10418119.15
26030,11791285.03
26080,8014656.838
26084,9909447.293
26106,8862438.53
26107,9196954.28
26185,8795419.748
26253,13153629.58
26256,6891528.476
26358,7760580.648
26400,7853733.331
26529,6948966.145
26584,8241477.024
26795,6963845.537
27003,13208904.04
27065,7510151.248
27081,10906594.25
27095,8113569.8
27102,5550927.736
27120,5818633.951
27211,8022284.127
27309,11768096.65
27327,9527109.504
27375,9635139.097
27462,14901445.97
27496,9698223.304
27590,6140770.463
27931,14120764.02
27950,6268600.269
27955,7168569.312
28001,6877332.041
28157,6710136.431
28210,9726701.784
28235,6667256.59
28289,9063706.137
28306,9229846.132
28331,11096940.05
28387,8038996.757
28414,7711521.993
28446,9505955.507
28480,10388351.2
28499,8808497.325
28520,11607420.71
28612,10300229.72
28782,11797626.75
28804,5977386.096
28843,14758004.44
29050,5912224.923
29160,10252052.68
29225,9359370.638
29254,10066464.58
29367,13492202.86
29454,8012673.417
29500,8075143.086
29515,5352236.905
29551,6133241.737
29792,12329312.23
29846,6861505.651
29871,7959509.857
29890,7663767.419
29939,9579117.085
30015,6616609.774
30133,9700734.587
30184,9300203.192
30194,13828163.99
30218,9472490.111
30257,15624302.99
30259,7737224.767
18,5812447.488
27,4301058.276
44,9241550.189
90,14275900.81
92,7714915.311
95,5342373.893
133,6200713.821
135,6451208.112
186,10876319.37
204,10170800.55
288,5692634.481
289,4419028.159
292,2849714.653
296,6032072.933
306,5724770.687
328,8897572.341
353,3080189.549
409,6375966.913
437,4501666.689
440,9902749.876
521,4556505.794
528,3360888.952
580,4985592.678
609,5749989.49
625,16513405.35
639,3505201.968
657,3531052.43
685,7117008.486
739,4030925.207
768,5434413.254
802,13324664.07
839,8244957.039
893,7234779.881
910,4069382.996
970,8379495.752
1012,7988274.55
1033,3434034.022
1110,4646568.851
1135,5614628.895
1150,4998538.131
1226,4582402.329
1296,5588972.309
1305,3920100.202
1335,8013582.261
1336,6991233.596
1351,4702915.187
1399,9424665.326
1411,10055310.91
1429,6046931.513
1467,8489714.651
1507,5134497.879
1524,7548861.35
1570,7250539.79
1576,5405026.25
1585,4122279.962
1624,4661300.173
1677,9364717.565
1689,11866650.85
1746,11752111.53
1774,4625766.153
1827,8212692.101
1851,5778903.185
1869,4078015.881
1877,4236945.555
1888,4753061.836
1910,7623632.521
1949,10441972.57
1994,6890567.788
2015,3637573.149
2018,7004621.934
2023,7944571.693
2040,7633467.883
2057,4240220.917
2058,15999853.8
2082,5779342.889
2220,3997023.549
2262,4478115.427
2278,3714772.918
2282,5256290.226
2316,5567146.265
2372,4750022.03
2415,4229759.508
2428,11803389.56
2461,8006899.618
2516,3514775.923
2527,7995003.676
2548,6185965.308
2555,5248792.746
2556,4595478.982
2568,7280898.209
2607,5189762.468
2613,5506006.753
2629,4854160.742
2645,7283664.399
2693,10211614.96
2791,7639909.885
2823,15128635.16
2848,5965793.907
2864,2962622.718
2881,17753190.26
2886,5438513.805
2905,6565677.037
2944,5852370.809
2950,6041097.594
2964,9711327.896
2984,9874607.303
2991,5126097.094
3027,6811812.614
3035,5077207.366
3059,8044273.705
3063,4952460.095
3072,5534223.412
3077,4300535.119
3126,4717891.34
3174,4143614.279
3262,10876746.41
3274,6858884.391
3413,4857684.592
3529,10268875.77
3587,6394985.588
3601,7918159.417
3628,4362751.266
3638,3410380.73
3666,13829057.08
3700,5990352.754
3721,6116071.821
3863,9113765.057
3889,7031005.532
3929,6881571.491
4080,4076003.214
4113,5707886.25
4277,5373902.969
4287,6545376.36
4327,6445670.992
4340,2946685.272
4413,9830290.653
4465,6917905.577
4577,8771040.401
4656,10333662.16
4717,7305055.692
4755,5144177.962
4784,6592050.915
4828,8831464.512
4834,5308844.911
4997,4632005.233
5066,7509713.584
5295,7186230.66
5414,11457095.02
5512,9742319.985
5567,4100891.495
5650,6291115.721
5700,3298255.416
5764,5766778.045
5785,6709579.37
5817,5869558.913
5834,13102804.86
5878,6590773.619
5891,7090648.85
5926,8233041.497
5945,10680628.2
5967,4269454.822
5999,7184657.076
6003,4592323.112
6004,10345194.81
6048,8794982.09
6061,10072021.31
6064,8389081.091
6197,8469796.887
6200,5979075.242
6223,4308888.615
6235,4895839.403
6254,5478671.561
6349,4785589.441
6486,8206644.867
6510,11642918.45
6679,11270151.45
6701,10237722.06
6702,11082697.33
6724,13193967.72
6791,6622318.389
6856,10228618.66
6921,5133483.424
7110,3432563.27
7126,5257700.996
7166,10309988.29
7174,3622730.844
7178,3937450.503
7191,6884951.243
7245,9453414.385
7291,4368253.034
7401,7419477.963
7447,7424440.621
7482,9260951.631
7500,6781047.092
7503,5742043.572
7573,6709121.615
7760,4078589.696
7774,6160862.458
7831,3858334.124
7893,5617744.056
7951,8403943.056
8022,5213767.507
8063,4307601.835
8095,6852818.153
8131,6530470.402
8158,3400859.295
8178,6936882.921
8228,3610946.088
8252,4098760.406
8282,7221725.256
8284,12256300.63
8308,6430616.233
8341,7385695.503
8353,6884934.199
8364,10012250.95
8368,5216981.219
8378,6322662.716
8412,6109590.753
8430,7042249.77
8461,5795286.486
8491,6584441.016
8524,5818887.968
8528,8708812.625
8580,6282070.237
8587,4200673.056
8590,9014195.129
8711,5376709.458
8728,8732242.296
8734,7549427.46
8759,10032337.85
8803,9421983.033
8819,8272244.744
8828,9524103.281
8921,6363959.523
9003,7502734.398
9058,5432310.683
9113,10071503.71
9222,4826017.893
9296,10994091.24
9353,7515058.971
9356,6676106.89
9455,9138597.497
9551,16719081.03
9565,5589019.87
9578,7917575.234
9579,3292153.086
9629,5670725.855
9714,5818667.046
9769,9567361.928
9796,8389017.035
9800,10530773.68
9820,10464840.64
9839,10182866.64
9852,6343884.826
9916,7972472.211
10080,7126887.442
10108,7103896.36
10144,8556316.237
10167,9547458.843
10174,6979615.496
10223,6641136.248
10264,7395796.91
10274,13146113.94
10302,3099588.838
10335,8185756.743
10385,6987892.018
10395,12015519.22
10402,9547371.373
10417,13216728.76
10426,7653988.472
10429,12078714.04
10436,7145689.565
10458,7208744.549
10468,11227608.02
10509,6456249.023
10588,7167975.892
10612,10305080.52
10723,8044679.477
10847,8802879.839
10848,13574250.19
10885,10459779.81
10886,6296324.433
10893,5246758.903
10898,6836263.043
10899,8085821.639
10972,6274847.262
11051,6358930.727
11071,9181127.882
11093,5716098.102
11108,9969374.28
11123,3809207.817
11134,13392412.6
11142,10202627.08
11157,7645342.698
11195,4239713.069
11287,4379049.161
11314,5186853.153
11351,12935321.6
11388,6752411.033
11492,8907162.718
11511,6012859.224
11516,10240939.76
11562,12076646.25
11573,5671433.442
11585,5225452.018
11594,5092228.588
11678,9736485.914
11753,9544445.654
11839,7886924.34
11840,3106337.007
11855,9750401.265
11886,6063511.493
11979,6338129.126
12026,9020811.462
12101,6126085.567
12124,5585601.356
12188,6736782.706
12218,8015405.946
12257,6596673.638
12313,5647653.471
12380,9700486.554
12406,6329824.224
12429,7048544.937
12437,6190485.802
12454,12153388.58
12501,5260427.583
12506,7262634.817
12542,11229625.63
12565,9318143.542
12587,9010285.682
12618,6294484.611
12640,12166128.42
12641,15178081.76
12680,7007745.598
12784,4078155.83
12792,8502766.222
12801,5932520.747
12830,14177699.15
12844,8846473.241
12945,5766232.054
12948,9035910.993
12982,9589279.635
13009,6274561.177
13011,5921803.008
13016,5717345.399
13044,12874814.95
13050,5380844.345
13142,8660573.961
13159,10353230.71
13187,13298741.95
13273,3817698.431
13285,6681921.649
13308,6278779.906
13355,9232122.426
13388,8618290.197
13402,9064976.299
13502,10010541.04
13519,11650989.51
13546,6504622.731
13551,8383198.333
13594,5414167.707
13604,5707075.359
13685,11433698.56
13739,11269090.51
13751,5704562.365
13764,12289515.52
13767,9962041.136
13831,12373822.1
13838,2988571.621
13905,7959163.295
13913,6281294.301
13996,4355309.493
14002,6859120.367
14027,11294964.3
14041,12668014.46
14072,7900253.005
14077,5506392.206
14081,6598542.392
14133,7750485.325
14134,10142474.86
14179,9152424.73
14240,7543677.614
14241,13339054.09
14300,8228966.894
14373,9820908.751
14376,10117392.1
14440,10757622.74
14470,6918153.081
14473,7197248.843
14500,7898874.667
14519,7465845.424
14557,7304126.47
14558,2865679.45
14593,9972038.011
14635,9743536.185
14646,7455647.301
14664,9400861.684
14681,11755781.06
14685,10424640.61
14697,6999834.731
14701,7003493.031
14725,7674576.545
14757,7887238.107
14762,8327624.115
14784,6933735.8
14785,9460456.852
14807,5089972.005
14876,7506068.914
14893,3518783.252
14895,8741361.712
15005,8693227.49
15010,7569126.995
15012,8075791.897
15028,7695084.15
15046,8294027.633
15079,11629896.75
15081,5111989.902
15086,8648168.803
15087,4453091.71
15090,2634243.018
15192,7313309.32
15288,10732289.72
15306,10414580.94
15324,6865980.036
15411,7578590.481
15448,5576827.174
15452,5826425.378
15464,7130216.382
15471,10969877.49
15500,6569754.545
15537,4393587.323
15562,6332545.564
15567,8609173.504
15580,9507997.382
15589,5917846.43
15687,5197302.481
15717,11381097.67
15783,10181718.65
15816,7506785.901
15844,11622558.41
15860,8773127.932
15862,8577435.637
15872,20025700.37
15902,8937598.668
15917,8299934.54
15978,7972903.592
16034,6725332.542
16110,10912398.3
16115,3983348.187
16117,10734654.3
16120,4497424.082
16157,6957356.283
16165,7999983.202
16174,11458330.63
16211,3955210.163
16228,14580088.29
16286,9738776.226
16313,6275326.43
16411,11640223.23
16420,8982662.957
16442,7694500.938
16461,9619382.407
16470,8783867.025
16491,11021893.07
16494,6371732.046
16510,6104393.583
16521,7994309.85
16593,6765649.511
16622,7374908.117
16623,6698687.048
16665,5956435.66
16707,12008474.53
16806,13661765.71
16814,7882156.196
16852,10041052.72
16875,6170078.843
16920,5382688.905
17115,8696854.766
17124,7959877.712
17161,7125697.12
17271,15010949.06
17425,6079833.836
17426,9463307.412
17531,7873634.866
17566,10888318.57
17568,9828716.999
17604,7846682.115
17679,5362649.744
17681,11057080.97
17688,10896674.81
17712,8166153.633
17746,9013765.392
17757,6490122.812
17786,11888876.42
17788,9532423.295
17791,7427249.917
17808,7854540.784
17810,6094483.355
17820,6548495.66
17837,6575417.583
17937,7152497.353
17973,7210192.486
17989,5904665.517
18021,7619606.361
18034,6861329.774
18039,7689576.259
18048,7449221.345
18051,13917910.37
18052,7872278.885
18086,7343933.564
18143,8345769.166
18153,6532824.507
18162,5122461.286
18184,9508202.455
18187,3978760.129
18203,7194490.326
18211,9730221.4
18238,7370743.329
18240,6931134.323
18275,9915389.911
18327,5202126.696
18330,7060665.296
18369,7232876.141
18422,5849199.909
18436,7301556.322
18438,13015533.54
18448,14254524.65
18488,14830237
18493,9861131.082
18519,7553166.494
18615,6938072.326
18676,7808443.556
18698,6988199.271
18728,10470574.78
18729,8359508.636
18798,12268509.17
18802,7932114.359
18839,10377082.78
18896,7014135.107
19010,9688958.743
19065,5374304.524
19127,9293833.183
19164,8364735.991
19167,17726314.41
19186,2670224.865
19211,8585328.851
19246,8030329.636
19299,8610077.02
19302,12785308.48
19349,10607762.28
19475,6625423.189
19495,7600757.211
19572,10228405.84
19678,8610927.415
19681,8124254.014
19734,7971915.429
19740,9423041.076
19773,8816326.945
19854,5755355.317
19989,8333971.525
20004,5512593.491
20027,6666209.31
20065,12731646.14
20080,7370250.05
20085,9034487.002
20125,5651666.891
20155,5105377.763
20174,10106897.79
20229,9874505.664
20258,6480881.282
20271,8844937.337
20311,6807932.079
20320,11193346.01
20393,9064113.475
20415,10905211.23
20421,9004534.023
20450,4775274.071
20473,8093289.653
20483,7298995.343
20499,8922710.262
20534,4887910.664
20589,6296259.755
20745,7041421.016
20814,7995355.249
20828,4011615.253
20873,5783226.886
20928,9428212.354
21003,8242324.723
21017,13554839.29
21024,7769281.997
21041,10179773.53
21048,9252362.645
21064,8491260.177
21066,6417324.228
21090,10000173.5
21092,7897684.724
21119,9325217.664
21148,11855342.93
21173,6716220.368
21177,8182556.214
21181,6578502.108
21213,8833898.559
21220,6076865.426
21232,7866746.772
21270,6716221.696
21277,8367603.278
21284,7232606.327
21308,6674006.61
21347,8693411.479
21360,9045134.409
21371,11201951.31
21407,9980271.508
21455,13269494.26
21464,5432883.53
21485,8103772.247
21534,6524018.981
21552,8015824.061
21571,8728952.463
21580,6979127.923
21592,9700268.013
21606,9606741.661
21640,8932759.724
21773,6973245.039
21891,6001135.957
21902,8540744.349
21914,8669836.688
21916,13140210.99
21938,16241263.48
21951,13511907.59
21954,10768119.88
21955,6150643.315
21963,10271375.65
21989,7780524.477
22057,10570270.71
22098,8476601.705
22104,7114537.62
22129,6486691.203
22155,10622886.36
22180,12281344.5
22186,8382532.653
22258,7573862.421
22275,10583458.16
22297,6859668.459
22339,6682439.593
22351,10276660.94
22372,7140087.118
22462,7281811.169
22622,9558755.878
22646,4529420.624
22713,7516154.708
22731,6282801.839
22801,9858289.119
22802,11040698.36
22859,8273220.827
22861,8460318.661
22862,10557900.73
22949,9207885.961
23037,9662671.953
23073,10244023.11
23095,10188548.88
23121,8263630.172
23207,8017817.404
23240,5824243.294
23253,5997861.786
23263,8986200.678
23295,8623032.81
23321,6503679.45
23423,8362926.751
23433,18103918.83
23479,9069300.47
23507,7123496.667
23534,6078328.447
23542,9261535.147
23574,7180932.324
23618,13882140.12
23650,7666338.297
23652,7803041.988
23711,6446952.752
23750,6869712.718
23787,8195765.163
23825,11596226.69
23835,12290726.52
23848,8315414.323
23850,10638916.98
23875,12180390.73
23992,9374968.358
23997,11158849.29
24009,12404874.76
24032,6579483.634
24052,11390410.18
24073,8154334.413
24097,8317262.257
24188,5382635.597
24226,6558239.358
24242,7279666.823
24246,6365694.926
24253,7313934.336
24270,8179565.685
24277,7997771.254
24291,11828506.08
24337,5935041.715
24356,8449625.166
24397,10099370.03
24437,6310208.669
24438,17041245.95
24445,7164837.674
24469,12085387.94
24472,8153136.682
24495,7192465.041
24498,9308418.718
24522,10459426.84
24530,5594198.993
24542,10936763.89
24558,14673482.24
24616,8963854.053
24731,9220517.46
24752,12448587.8
24799,8013243.207
24899,7677151.255
24930,5948583.031
24979,10938648.16
25008,9891317.829
25052,9700762.9
25066,10476915.57
25081,6409543.88
25084,10075709.26
25088,10098675.69
25113,9960591.989
25133,11033457.25
25156,8035584.985
25183,7444791.375
25211,6046888.774
25219,9963170.323
25271,6817581.508
25325,9621259.193
25344,6854063.058
25409,11210113.8
25439,4902063.942
25442,13326791.6
25451,13123562.45
25466,8765582.827
25492,5758962.744
25520,14943797.55
25545,7513484.404
25552,9846328.767
25574,7869224.238
25641,9425954.354
25676,8289097.631
25677,5532952.222
25693,18041958.3
25711,8968796.145
25716,10934188.9
25741,8176895.317
25765,9339400.559
25778,15073563.47
25839,7384830.885
25852,6617620.602
25882,10202803.01
25883,5228409.638
25887,14848848.19
25903,6764081.844
25911,11546412.68
25948,11303250.51
25972,8603640.599
26005,7289619.208
26029,9247096.492
26051,8217342.852
26076,6839377.676
26115,11618345.29
26142,4105230.001
26148,12813560.34
26160,7044500.75
26177,7882455.297
26205,7333447.935
26220,9023469.862
26221,5864369.605
26352,10674501.56
26357,10338944.55
26429,8823595.615
26504,10317956.83
26546,5702936.675
26676,10337869.92
26710,7085586.386
26734,6656445.059
26737,3758191.524
26851,7078161.634
26886,8218519.604
26898,10509544.48
26937,9349327.735
26954,6692508.463
27027,6280887.923
27038,6699936.659
27101,10960883.64
27124,13161219.92
27208,9318640.665
27210,9768549.289
27244,6990538.125
27271,9515115.413
27300,7319172.067
27307,5795458.505
27318,6734381.436
27379,10867407.72
27481,8978592.129
27634,10292418.79
27708,9543982.315
27709,6232031.421
27731,6067367.9
27772,9223242.416
27781,10077582.47
27861,10985046.68
27868,9606283.519
27890,10206854.01
27908,3926567.291
27935,9868837.051
27942,10044481.67
27972,12225250.98
28030,7544386.863
28109,11521173.85
28156,6185848.693
28169,10271180.76
28215,9565911.03
28223,8314376.939
28227,6374962.831
28230,8452267.765
28253,8972928.46
28327,8736977.905
28458,9431714.505
28463,7256438.851
28495,14167113.58
28501,9072275.544
28502,14962143.58
28509,5005616.472
28535,5661792.944
28551,11088593.93
28555,10842380.35
28587,10262222.51
28617,14542998.34
28630,11225356.47
28644,9389989.232
28730,9578246.969
28731,7709493.161
28762,9078268.705
28799,8078453.247
28810,7941444.717
28817,10161663.13
28877,8243781.449
28902,15982080.43
28949,12698292.74
29054,5738941.612
29202,10641959.34
29207,7901816.516
29237,5531972.418
29261,6988575.132
29265,11879190.89
29275,13033696.52
29300,15569728.49
29330,14083881.48
29385,11750754.21
29512,12376930.65
29556,13196349.55
29564,10266553.56
29579,7643430.583
29744,11193895.18
29750,8592994.558
29768,7563588.739
29772,10846157.94
29786,9686409.641
29820,8437568.321
29826,8793967.472
29893,10852070.78
29903,8386784.284
29958,13646125.89
29962,6780203.202
29993,8356385.211
30009,10594410.55
30033,8677884.892
30050,11645531.62
30066,9911502.691
30078,10908259.77
30141,10732316.95
30152,13663441.95
30186,9381087.386
30244,8027837.2
30272,7370403.407
30382,6126207.215
30465,10782916.93
31,5090532.914
49,6368888.921
67,6259282.745
91,6258461.42
119,3085953.057
134,5260287.996
154,7613157.091
191,13111423.4
203,5690495.438
211,6377974.727
217,8972353.669
254,5519857.51
276,3134337.429
319,5072692.753
326,10128244.72
390,3291922.15
422,4471981.525
445,5443274.268
484,4870940.111
490,10468645.95
507,12478979.65
508,7770168.151
514,8021663.041
541,6349824.389
574,6357222.99
587,3462059.133
633,5195096.79
674,5373635.955
684,4195993.933
686,8154786.698
702,5004226.81
717,5788014.772
761,6679307.709
778,7776060.383
870,11639154.12
904,6532158.314
915,7811047.625
931,4232303.047
971,23284760.47
981,18155982.47
1004,3610131.356
1020,12063293.83
1051,6519032.866
1057,8396939.303
1137,4027647.106
1199,6185173.882
1201,17811980.82
1206,8156042.433
1249,8530109.708
1263,8315518.067
1270,7402378.055
1292,23500261
1333,9138935.044
1341,9029827.139
1342,7831499.435
1367,7988346.119
1372,18145401.07
1397,4688590.469
1406,5394033.632
1424,9657928.16
1445,7036654.005
1518,9600219.511
1538,9787769.657
1578,15293450.79
1596,6399483.742
1598,5235879.529
1609,4069341.062
1631,4746724.037
1641,14125673.44
1660,4656627.454
1662,5708645.48
1673,6525023.95
1678,5554586.506
1696,22935840.14
1720,6879884.815
1723,3543648.466
1726,7212311.475
1793,6069757.795
1800,7770484.434
1817,6425100.56
1819,6491411.011
1831,7742067.67
1834,5728899.23
1840,8208497.628
1847,7258709.714
1865,11374926.8
1871,8182556.186
1902,4979698.846
1905,5391262.896
1911,3608798.752
1915,6119844.811
1926,7409228.855
1930,4897647.804
1980,4455261.749
1995,9071356.756
2016,7352510.196
2032,7073368.55
2035,11481363.31
2047,3189938.647
2065,5275252.891
2125,10829410.53
2147,11986514.65
2194,6415439.096
2209,6120998.567
2227,3618049.111
2253,5917565.46
2270,21843365.95
2275,5168234.195
2281,11217049.09
2302,11335366.53
2313,7686592.352
2325,9288378.441
2344,7799670.449
2347,24749862.38
2349,23111050.3
2357,6952041.998
2358,21283330.52
2360,5575991.748
2369,11064107.26
2376,10165596.86
2420,23384007.97
2423,6722916.806
2439,23548788.99
2445,8654672.37
2454,5166671.841
2472,8710637.328
2484,5555073.859
2499,8375393.095
2529,6103180.24
2537,7390239.121
2541,5173164.654
2573,18640156.48
2589,7093613.222
2590,6019799.599
2598,10409532.81
2605,8547513.964
2640,8914842.147
2694,8089751.155
2700,11845196.12
2713,9155935.445
2723,10692205.41
2726,5781763.785
2729,6764367.654
2741,6675124.564
2769,6226215.485
2775,4129892.755
2779,8212177.242
2785,19658932.61
2796,11298550.29
2838,3596801.26
2850,6960865.574
2874,12041969.49
2918,9072058.574
2949,9267537.708
2962,8605776.081
3071,6024064.616
3110,11460201.57
3128,7038325.238
3146,7590573.865
3155,6572472.887
3178,7269639.499
3197,7354870.608
3225,10288850.93
3247,19898217.37
3250,3407194.972
3311,9441502.65
3363,4044679.134
3396,6371035.311
3425,5663214.987
3472,6532148.298
3483,9001279.514
3495,6110122.041
3509,8464099.74
3511,7460145.649
3522,2143990.678
3542,7889348.622
3557,20759951.61
3569,5717970.062
3576,13326002.54
3585,2767031.638
3623,6772006.921
3681,7757167.918
3737,7188303.478
3812,8275088.796
3838,6170205.234
3856,7219290.701
3888,6905729.349
3919,7181611.435
3945,24692811.38
4048,6875203.241
4093,15424682.56
4217,8547985.008
4225,1920164.161
4360,8477096.781
4396,7886176.974
4432,6502850.233
4452,7096312.458
4519,8047161.952
4540,6882986.352
4608,10692331.44
4673,5075936.231
4780,8784476.158
4798,6549625.497
4998,12468722.71
5024,12888731.69
5041,15387359.18
5047,6683925.416
5051,5946807.269
5067,7620506.392
5118,6816562.82
5163,5694302.683
5181,6930724.868
5199,6438709.04
5297,6888433.241
5342,9899841.793
5343,4094713.887
5367,10254330.57
