"X1","id","timestamp","full_sq","life_sq","floor","max_floor","num_room","kitch_sq","product_type","raion_popul","green_zone_part","indust_part","children_preschool","preschool_quota","children_school","hospital_beds_raion","healthcare_centers_raion","university_top_20_raion","shopping_centers_raion","office_raion","railroad_terminal_raion","big_market_raion","full_all","X0_6_all","X7_14_all","X0_17_all","X16_29_all","X0_13_all","build_count_block","build_count_wood","build_count_frame","build_count_brick","build_count_before_1920","build_count_1921_1945","build_count_1946_1970","build_count_1971_1995","build_count_after_1995","metro_min_avto","metro_km_avto","metro_min_walk","metro_km_walk","school_km","park_km","green_zone_km","industrial_km","railroad_station_walk_km","railroad_station_walk_min","ID_railroad_station_walk","railroad_station_avto_km","railroad_station_avto_min","public_transport_station_km","public_trans_station_time_walk","kremlin_km","big_road1_km","big_road2_km","railroad_km","bus_terminal_avto_km","big_market_km","market_shop_km","fitness_km","swim_pool_km","ice_rink_km","stadium_km","basketball_km","public_healthcare_km","university_km","workplaces_km","shopping_centers_km","office_km","big_church_km","price_doc"
8382,22373,41891,81,70.5125941731744,0.741276311375015,24,3,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,11187576
8384,22405,41892,95,82.6999561290318,1.41960684151002,24,3,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,13153710
8386,22432,41893,38,19,1.27114984828473,14,1,1.03832798286476,0,64317,0.258712472,0.014423114,3977,5.75114517440505,3806,0,0,0,3,0.251486685936587,0,0,153248,3977,3806,9216,34556,7321,102,0,0,106,1,2,203,38,5,2.846866353,1.477170524,13.39688607,1.116407173,0.616145435,0.389567434,0.138976881,0.444828939,3.8666187,46.39942439,42,3.879288697,5.997326819,0.17980655,2.157678602,8.357889066,1.655022479,3.121666351,1.301373877,5.982379818,8.990333805,2.67968272,0.216251285,2.489111265,8.703529541,5.07626137,2.141047312,1.909396125,1.736538623,1.928350858,0.724986744,0.261135627,0.807329946,7400000
8387,22448,41893,58,50.4904995314089,1.38522685993169,1,2,1.03077640640442,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,9757178
8388,22455,41894,43,29,0.741276311375015,5,2,1.03518246953553,0,104434,0.222646321,0.188783766,5989,7.21310184021509,6137,0,0,0,1,0.251486685936587,0,0,105663,5989,6137,14403,20306,11355,58,0,0,184,3,4,211,93,20,1.810535061,1.37555182,16.50662184,1.37555182,0.324599479,0.592202733,0.356895464,0.049011106,4.056767026,48.68120431,4,4.16819025,5.573133368,0.122558643,1.470703718,14.33806859,1.480230109,3.500437417,0.532575183,4.626582525,22.38430904,2.866287543,0.385157759,1.908439686,9.164281634,2.722065274,0.688756371,1.433681757,6.469724546,0.720496338,0.810559179,0.848400289,1.674309838,7100000
8390,22477,41894,75,65.2894390492356,1.2231562025271,24,2,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,11112610
8391,22493,41895,57,49.6199736774191,1.4087998161504,24,2,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,9571857
8392,22512,41897,57,53,1.42984554728975,25,2,1.03832798286476,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.059640878,0.031808467,0.381701605,0.031808467,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,4,2.738477797,3.53296847,0.121737018,1.46084422,18.7528432,1.74485586,2.091602989,1.663274969,5.657051233,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.637733749,9.825594514,0.249131302,0.179545077,0,0.171437871,9638376
8393,22525,41897,54,32,1.27114984828473,17,2,1.03832798286476,0,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,2.711285047,1.706091256,20.72492535,1.727077112,0.286426775,1.303121339,0.214729547,0.400581779,3.285050804,39.42060965,100,3.277691818,5.290416818,0.055105604,0.661267245,18.52698744,1.987031901,2.051430519,0.830705031,7.456172692,28.61427156,2.277486742,0.173358979,0.351887659,4.685405577,8.107075365,4.2214654,0.874678006,11.62471597,1.579856887,1.335861672,1.052777286,1.248014236,9500000
8397,22569,41898,31,21,0.526589034139044,9,1,1.03518246953553,0,104434,0.222646321,0.188783766,5989,7.21310184021509,6137,0,0,0,1,0.251486685936587,0,0,105663,5989,6137,14403,20306,11355,58,0,0,184,3,4,211,93,20,1.999174686,1.417059195,17.00471034,1.417059195,0.30885147,1.72202298,0.097459814,0.592761148,2.668023198,32.01627838,4,2.779446422,3.853629289,0.112385056,1.348620673,15.75697005,2.008068322,2.266125111,0.592761148,4.667287334,22.82337128,2.524900607,0.380660965,0.519695858,9.603343878,4.786904064,0.67791583,1.922255612,8.835830615,1.021723585,0.960668119,1.110389373,1.313190887,5700000
8398,22584,41898,31,21,1.08041781827299,9,1,1.03518246953553,0,104434,0.222646321,0.188783766,5989,7.21310184021509,6137,0,0,0,1,0.251486685936587,0,0,105663,5989,6137,14403,20306,11355,58,0,0,184,3,4,211,93,20,1.206664029,0.81373918,9.764870154,0.81373918,0.119811888,1.022831546,0.21602347,0.103274175,3.386283254,40.63539904,4,3.497706478,4.833423416,0.049252128,0.591025536,14.69651397,2.16038644,2.827063359,0.039514012,5.38554739,22.6621943,2.363723621,0.344156932,1.237955914,9.442166892,3.471264863,0.474773263,2.182881346,7.218924135,0.119811888,0.83696357,0.865092593,2.084209985,5400000
8401,22617,41899,30,18,1.12474826290904,9,1,1.03518246953553,0,104410,0.416866452,0.069660344,7103,7.46595406076726,6119,0,1,0,2,0.251486685936587,0,0,1452550,7103,6119,15630,311210,12479,104,4,0,215,4,14,316,61,18,3.898432001,2.651213756,28.01495052,2.33457921,0.253609778,2.573031194,0.168770895,0.536721703,2.419142521,29.02971025,38,1.973514511,4.133991519,0.193013822,2.31616586,8.717670563,3.24261357,3.772339573,1.17079525,4.783498316,14.22728117,4.295203415,0.552229565,3.698045879,4.78897721,1.457977008,0.438948508,1.25031031,1.517108487,0.485444593,2.238092305,0.51997464,0.4400577,1e+06
8402,22640,41900,52,28,1.162283113884,15,2,1.03679065753495,0,178264,0.137846204,0.041116354,14080,10.4501783204253,14892,0,1,0,4,0.251486685936587,0,0,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,3.042123195,2.042639811,24.51167773,2.042639811,0.202675575,3.149171764,0.103723299,1.350085733,2.296573513,27.55888216,47,2.296573513,4.169611818,0.362679826,4.352157912,22.09374259,0.934709727,2.128578398,0.380819239,5.495191537,13.20119956,5.307472307,0.454865281,2.852820582,9.528126571,15.59140634,6.359639191,4.975460511,14.93215763,4.312659909,1.254942731,3.764351451,2.312092859,8100000
8403,22690,41901,74,37,1.08041781827299,17,2,1.03980280900024,0,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,2.256098719,1.0503611,11.32239704,0.943533087,0.631865989,0.973781198,0.038322553,0.729962362,2.76854025,33.222483,4,2.293152331,3.809587751,0.251964923,3.023579081,17.94890404,1.250605833,1.262771914,0.83009359,5.211725768,26.36982463,2.05546761,0.355630489,2.092050603,7.601760592,5.862628441,3.363874664,3.35813086,9.380269049,1.01672772,0.553097006,0.654486143,0.68336271,8900000
8406,22734,41902,83,72.2536458811541,1.29172467272831,22,3,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,12207870
8407,22757,41904,31,21,0.526589034139044,9,1,1.03518246953553,0,104434,0.222646321,0.188783766,5989,7.21310184021509,6137,0,0,0,1,0.251486685936587,0,0,105663,5989,6137,14403,20306,11355,58,0,0,184,3,4,211,93,20,1.955447296,1.448523891,17.38228669,1.448523891,0.331004748,1.756562585,0.128024515,0.529617446,2.570111897,30.84134276,4,2.681535121,3.648181905,0.13653834,1.638460079,15.72961739,1.96664746,2.204110986,0.529617446,4.569376032,22.85483598,2.556365304,0.311032114,0.421784557,9.634808574,4.688992762,0.659030079,1.953720308,8.737919313,1.021862192,1.014844722,1.041421105,1.255843043,5300000
8408,22779,41904,62,53.9726029473681,1.29172467272831,0,2,1.03077640640442,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,9588369
8410,22834,41906,93,80.9589044210522,1.32776142953833,24,3,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.207655812,0.69589344,8.350721277,0.69589344,0.316660787,0.973809224,0.079038949,0.547333402,2.41407259,28.96887108,4,1.938684671,2.761144844,0.101966273,1.223595278,17.71852563,1.021566429,1.071818652,0.682914791,4.857258108,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.874188655,13022444
8411,22854,41906,45,27,0.869741686191944,5,2,1.03599601652093,0,178264,0.137846204,0.041116354,14080,10.4501783204253,14892,0,1,0,4,0.251486685936587,0,0,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,1.47037849,1.102651591,13.23181909,1.102651591,0.274279164,2.401027502,0.330296872,0.909364118,1.356585293,16.27902351,47,1.356585293,2.597867112,0.147289766,1.767477193,22.75094409,1.401541595,2.747704935,0.448058944,5.706623636,13.1750694,5.281342146,0.466545461,2.526852636,9.50199641,15.80283844,6.966314743,4.724779394,14.90602747,5.073470451,0.983738646,4.234104478,2.610061427,5950000
8412,22876,41906,32,20,0.741276311375015,5,1,1.03518246953553,0,64317,0.258712472,0.014423114,3977,5.75114517440505,3806,0,0,0,3,0.251486685936587,0,0,153248,3977,3806,9216,34556,7321,102,0,0,106,1,2,203,38,5,2.139017153,1.381360642,16.38123323,1.36510277,1.214923038,1.050945015,0.30230549,0.395654952,2.965331063,35.58397276,2,3.021649113,4.680863864,0.077158948,0.925907374,7.740615776,1.253024579,2.486978639,0.631145295,6.887576154,9.325575304,2.544587514,0.439269679,2.354016058,9.03877104,4.023008922,1.475835497,1.774300919,1.601443416,1.604583712,0.920514742,0.766326812,0.132661199,5700000
8413,22887,41906,58,42,1.02667203119905,9,3,1.03518246953553,0,104410,0.416866452,0.069660344,7103,7.46595406076726,6119,0,1,0,2,0.251486685936587,0,0,1452550,7103,6119,15630,311210,12479,104,4,0,215,4,14,316,61,18,4.091486199,2.904515495,32.78943604,2.732453003,0.149047754,2.44979542,0.190652695,0.24093828,2.817016313,33.80419576,38,2.989078806,4.153353999,0.214416249,2.572994992,8.442261517,3.09237228,3.709861548,1.436130581,5.398412836,13.90614015,3.974062391,0.252342238,2.829332389,4.467836185,2.182917924,0.732380626,1.448603674,1.195967463,0.777377602,2.091381635,0.265242671,0.264816074,9100000
8414,22910,41907,48,24,1.2231562025271,10,2,1.03907275005164,0,104410,0.416866452,0.069660344,7103,7.46595406076726,6119,0,1,0,2,0.251486685936587,0,0,1452550,7103,6119,15630,311210,12479,104,4,0,215,4,14,316,61,18,1.889292962,1.212050985,8.53165002,0.710970835,0.525058156,2.574124327,0.019248674,0.121967406,2.841115769,34.09338923,38,2.84940525,5.018669366,0.103461404,1.241536842,9.812131927,4.659869698,4.740265204,0.307820615,4.624179138,16.20879509,6.147141715,1.111444732,3.091389876,5.318823826,2.170760529,0.945086496,1.963093831,3.498622402,1.444571905,0.592803997,0.798867262,1.929241659,9e+06
8415,22912,41907,54,32,1.24844125756621,16,2,1.03832798286476,0,178264,0.137846204,0.041116354,14080,10.4501783204253,14892,0,1,0,4,0.251486685936587,0,0,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,0.739888408,0.4268229,5.121874806,0.4268229,0.312302236,2.440950358,0.229391773,1.194551823,1.544336183,18.5320342,47,1.544336183,2.946851521,0.089384176,1.072610109,22.69559378,1.740035561,3.064770913,0.208005945,5.492073501,12.49924071,4.605513456,0.512704967,1.851023946,8.826167719,15.58828831,6.895532158,4.048950703,14.23019878,5.117382791,0.711074752,4.432073401,2.374491057,9300000
8417,22924,41907,76,40,1.41960684151002,22,3,1.03907275005164,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.059640878,0.031808467,0.381701605,0.031808467,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,4,2.738477797,3.53296847,0.121737018,1.46084422,18.7528432,1.74485586,2.091602989,1.663274969,5.657051233,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.637733749,9.825594514,0.249131302,0.179545077,0,0.171437871,12408375
8418,22939,41908,80,77,1.4087998161504,22,3,1.03907275005164,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.059640878,0.031808467,0.381701605,0.031808467,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,4,2.738477797,3.53296847,0.121737018,1.46084422,18.7528432,1.74485586,2.091602989,1.663274969,5.657051233,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.637733749,9.825594514,0.249131302,0.179545077,0,0.171437871,11363397
8419,22963,41908,32,20,1.02667203119905,5,1,1.03518246953553,0,104410,0.416866452,0.069660344,7103,7.46595406076726,6119,0,1,0,2,0.251486685936587,0,0,1452550,7103,6119,15630,311210,12479,104,4,0,215,4,14,316,61,18,0.463798485,0.33066643,3.297991454,0.274832621,0.263691733,1.762876868,0.296148721,0,3.297856103,39.57427324,18,3.319619939,4.424294962,0.147012286,1.764147431,9.621127966,5.065482206,5.455171859,0.612998556,3.205074157,21.79110839,4.98894115,1.193667452,1.472378417,3.899718845,2.132875378,0.817550868,2.60389361,4.108469377,1.799511866,0.517341586,0.517341586,1.255876482,4800000
8420,22965,41908,77,42,1.08041781827299,14,3,1.04122197446629,0,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,2.905045462,1.985039408,24.07230317,2.006025264,0.749152856,1.525494122,0.373136219,0.153018679,3.381456081,40.57747298,100,3.374097096,5.708878773,0.367790154,4.413481848,18.80968625,2.460853204,2.536146597,0.758308107,7.735120844,28.89321971,2.556434894,0.408779833,0.791286733,4.781810855,8.386023517,4.679904807,0.082522343,11.90366412,2.067294464,1.74746482,1.41701751,1.769173846,10800000
8422,22974,41908,64,30,1.42984554728975,24,2,1.03980280900024,0,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,2.137672132,0.946441831,11.35730197,0.946441831,0.563181862,1.64728232,0.361165595,0.34354453,1.711336043,20.53603252,4,1.470861265,2.793196431,0.268706952,3.224483428,16.90922594,0.247509884,0.600669164,0.546459045,4.074822441,25.7063607,3.381914964,0.13318892,2.77909395,7.496661598,4.725725114,2.232963907,4.145421918,8.243365722,1.911933616,0.472819071,0.312899763,1.085211193,1e+07
8425,23002,41909,53,30,1.02667203119905,14,2,1.03756761440495,0,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,2.413574472,1.389356135,16.67227362,1.389356135,0.205509883,1.207242213,0.23195284,0.518210829,5.666421423,67.99705707,4,5.191033504,7.199452419,0.162738516,1.952862192,20.41323491,3.099924561,3.77561805,3.221042447,8.175618245,29.8071565,1.314081698,0.300814434,2.420976785,7.99579958,8.826520918,5.729205495,3.676363116,12.34416153,0.71273517,0.721279375,1.684288643,1.853171609,8900000
8427,23009,41911,80,77,1.1947055233183,1,3,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.059640878,0.031808467,0.381701605,0.031808467,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,4,2.738477797,3.53296847,0.121737018,1.46084422,18.7528432,1.74485586,2.091602989,1.663274969,5.657051233,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.637733749,9.825594514,0.249131302,0.179545077,0,0.171437871,11180670
8428,23015,41911,62,31,1.29172467272831,15,2,1.04051897074045,0,178264,0.137846204,0.041116354,14080,10.4501783204253,14892,0,1,0,4,0.251486685936587,0,0,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,11.12598986,13.91138508,85.7933235,7.149443625,1.148716057,2.786095803,0.384983399,0.513461003,2.05681428,24.68177136,39,3.43757333,5.579565115,0.273048349,3.276580187,27.1712195,0.375198024,1.929449494,1.08933816,13.80173278,22.13681132,2.602131589,4.255092043,2.654554493,16.82701427,22.40413524,10.79090602,9.20749866,23.86776939,9.271163496,2.641230926,0.45044422,4.806597915,2e+06
8429,23020,41911,85,73.9946975891337,1.1947055233183,25,3,1.03077640640442,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.097998949,0.617664322,7.411971869,0.617664322,0.637511346,0.601026687,0.126831176,0.485505832,2.784943461,33.41932153,4,2.309555542,3.083111408,0.152061273,1.824735271,18.20669035,1.331231745,1.551916689,1.141170803,5.228128979,26.38622784,1.716000629,0.395781766,1.821803822,7.533056943,5.879031652,3.563631908,3.213620478,9.39667226,0.661195379,0.657896715,0.327091582,0.388481212,11675775
8430,23034,41911,44,31,0.741276311375015,9,2,1.03518246953553,0,64317,0.258712472,0.014423114,3977,5.75114517440505,3806,0,0,0,3,0.251486685936587,0,0,153248,3977,3806,9216,34556,7321,102,0,0,106,1,2,203,38,5,2.303681799,1.605949876,16.10289962,1.341908302,0.951199394,1.015318438,0.243534975,0.95790316,2.607664375,31.2919725,42,2.630757581,3.584691443,0.061430939,0.73717127,7.226440609,1.581629996,2.028142928,0.501615422,6.175254821,9.00210677,2.195736489,0.662334495,1.061662764,7.730087426,3.827730254,1.195793865,1.436868996,0.840761697,1.372182243,0.52064367,0.400595595,0.630577966,7e+06
8431,23040,41911,73,44,0.959134838920824,17,3,1.03907275005164,0,78507,0.297166335,0,4611,7.45692665230331,5067,0,2,0,6,0.251486685936587,0,0,67710,4611,5067,10892,13540,9168,3,3,0,66,1,0,3,81,103,0.410553175,0.165161009,1.98193211,0.165161009,0.375300337,0.52285401,0.052381147,2.254280968,4.345393934,52.1447272,10,5.063896193,5.602124699,0.084573008,1.014876092,12.93175555,1.762983553,2.361995785,2.541532597,13.17099027,23.53562496,8.565534081,0.26730546,0.562286391,4.792839357,9.822756283,5.497916171,2.201889834,8.618914271,1.902038723,0.159526151,0.685213383,0.865874379,15300000
8432,23063,41911,51,29,1.08041781827299,17,2,1.03679065753495,0,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,1.097668298,0.731743936,7.179608533,0.598300711,0.528890979,1.735702657,0.289710694,0.588378018,1.16573454,13.98881448,4,0.925259761,1.339563084,0.193784868,2.325418412,16.9334225,0.291262875,0.29243585,0.247083729,3.529220938,25.16075919,3.242723097,0.281726867,2.639902083,6.951060095,4.180123611,2.354754774,4.006230051,7.697764219,1.927282713,0.088820994,0.774713963,1.069198932,3e+06
8433,23082,41912,60,34,0.869741686191944,16,2,1.03907275005164,0,64317,0.258712472,0.014423114,3977,5.75114517440505,3806,0,0,0,3,0.251486685936587,0,0,153248,3977,3806,9216,34556,7321,102,0,0,106,1,2,203,38,5,2.770390659,1.881671945,22.58006334,1.881671945,0.464821367,0.795048619,0.154851187,1.396979809,4.526460005,54.31752006,42,4.524705873,6.221995793,0.159298617,1.911583405,9.083507097,2.17505611,3.385627088,2.241839452,5.748565367,7.738174976,2.158082569,0.921874423,3.134528441,7.451370712,5.721678546,3.052369283,1.276528742,2.102434817,1.978897509,0.350352113,0.290717509,1.087536408,5144000
8434,23086,41912,30,17,1.08041781827299,9,1,1.03518246953553,0,104410,0.416866452,0.069660344,7103,7.46595406076726,6119,0,1,0,2,0.251486685936587,0,0,1452550,7103,6119,15630,311210,12479,104,4,0,215,4,14,316,61,18,2.511585611,1.804552873,21.59143545,1.799286288,0.293159755,2.657912866,0.115625614,0.84510155,2.527090552,30.32508663,38,2.527090552,4.497441274,0.064322459,0.771869511,9.102905378,4.219430885,4.498277579,0.927231884,4.095132344,15.54496498,4.955869021,0.410664384,2.851384996,5.143831237,0.979487835,0.467410647,0.771821137,2.834792294,0.924289984,1.330447993,1.239785548,1.152110032,5700000
8435,23090,41912,93,80.9589044210522,0.741276311375015,1,3,1.03170903136508,1,178473,0.194702869,0.069753361,13087,9.09385763337767,13670,0,1,0,11,0.251486685936587,0,0,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.059640878,0.031808467,0.381701605,0.031808467,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,4,2.738477797,3.53296847,0.121737018,1.46084422,18.7528432,1.74485586,2.091602989,1.663274969,5.657051233,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.637733749,9.825594514,0.249131302,0.179545077,0,0.171437871,12549923
8437,23155,41912,44,29,1.02667203119905,5,2,1.03518246953553,0,64317,0.258712472,0.014423114,3977,5.75114517440505,3806,0,0,0,3,0.251486685936587,0,0,153248,3977,3806,9216,34556,7321,102,0,0,106,1,2,203,38,5,2.689790253,1.713983555,20.56780266,1.713983555,0.2243211,0.476941885,0.03409839,0.858112801,3.945832786,47.34999343,42,3.944078654,5.323389852,0.143087638,1.717051655,8.474115323,1.994623146,3.283497671,1.558312716,5.910541718,8.313321508,2.32005892,0.449810002,2.553901222,8.026517244,5.141051327,2.372991263,1.851675274,1.80132858,1.688349913,0.485503877,0.205211655,1.106388817,6800000
8438,23198,41914,80,47,1.02667203119905,9,3,1.03756761440495,0,178264,0.137846204,0.041116354,14080,10.4501783204253,14892,0,1,0,4,0.251486685936587,0,0,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,2.650942513,1.729710933,20.7565312,1.729710933,0.24210081,1.584772757,0.067388729,1.403569575,3.644683624,43.73620348,47,3.903110803,6.050221059,0.137264491,1.647173897,24.44659778,3.064204068,4.857837676,0.779527978,7.90535,14.96430295,5.552009962,0.268996762,3.154332134,11.29122996,19.87281712,8.681246096,2.606954991,16.69526102,7.199057478,1.67025553,4.071230623,0.505164564,10200000
8440,23225,41915,36,18,1.02667203119905,10,1,1.03599601652093,0,178264,0.137846204,0.041116354,14080,10.4501783204253,14892,0,1,0,4,0.251486685936587,0,0,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,2.177970137,0.882618747,10.59142496,0.882618747,0.520590277,1.995704546,0.061203122,1.397403425,3.325502389,39.90602866,47,3.325502389,5.239151557,0.128362605,1.540351264,24.07664349,3.318235467,4.951568724,0.425247098,7.327741585,14.38669453,5.936669727,0.336288711,2.576723719,10.71362154,19.29520871,8.336646735,2.349376052,16.1176526,6.958638334,1.40788207,4.492412664,0.309742756,4050000
8441,23236,41915,37,22,0.741276311375015,9,2,1.03679065753495,0,104410,0.416866452,0.069660344,7103,7.46595406076726,6119,0,1,0,2,0.251486685936587,0,0,1452550,7103,6119,15630,311210,12479,104,4,0,215,4,14,316,61,18,1.326763844,1.061411071,11.63812341,0.969843618,0.315054046,1.781157473,0.007820277,0.502431615,2.95679251,35.48151013,18,2.970305552,3.937186536,0.321156591,3.85387909,9.13322902,4.609372099,5.129825236,1.086669507,2.85575977,16.21270392,4.639626763,1.316380389,1.322970508,3.550404458,1.783560991,0.280618276,2.319774647,3.75915499,1.628698743,0.98791332,1.001433868,1.236915377,1e+06
