"id","timestamp","month","day","year","monthYear","price_doc"
27135,2014-12-25,"12","25","2014","201412",9250000
27410,2015-01-21,"01","21","2015","201501",18247600
27523,2015-01-26,"01","26","2015","201501",11350000
27754,2015-02-05,"02","05","2015","201502",2000000
28018,2015-02-20,"02","20","2015","201502",17260100
28096,2015-02-26,"02","26","2015","201502",18150000
28135,2015-02-27,"02","27","2015","201502",23490000
28196,2015-03-03,"03","03","2015","201503",22617538
28497,2015-03-20,"03","20","2015","201503",10600000
28541,2015-03-23,"03","23","2015","201503",12073000
28749,2015-03-31,"03","31","2015","201503",5535810
28856,2015-04-03,"04","03","2015","201504",22217228
28975,2015-04-08,"04","08","2015","201504",13493952
29044,2015-04-10,"04","10","2015","201504",2000000
29211,2015-04-17,"04","17","2015","201504",22091454
29309,2015-04-22,"04","22","2015","201504",21726080
29369,2015-04-24,"04","24","2015","201504",10425000
29553,2015-05-05,"05","05","2015","201505",12350000
29581,2015-05-06,"05","06","2015","201505",4400000
29685,2015-05-13,"05","13","2015","201505",5369735
29694,2015-05-14,"05","14","2015","201505",31917092
29770,2015-05-18,"05","18","2015","201505",18800000
29990,2015-05-27,"05","27","2015","201505",14200000
30017,2015-05-28,"05","28","2015","201505",6500000
30201,2015-06-08,"06","08","2015","201506",8107097
30213,2015-06-09,"06","09","2015","201506",19924428
30335,2015-06-19,"06","19","2015","201506",18800000
30403,2015-06-24,"06","24","2015","201506",16748512
271,2011-11-02,"11","02","2011","201111",7200000
420,2011-11-21,"11","21","2011","201111",10400000
536,2011-12-05,"12","05","2011","201112",11200000
724,2011-12-28,"12","28","2011","201112",7217000
773,2012-01-12,"01","12","2012","201201",6200000
2618,2012-06-22,"06","22","2012","201206",9750000
2966,2012-07-23,"07","23","2012","201207",8200000
3504,2012-09-06,"09","06","2012","201209",7000000
4403,2012-10-26,"10","26","2012","201210",7700000
5600,2013-01-09,"01","09","2013","201301",9550000
5675,2013-01-17,"01","17","2013","201301",21800000
6111,2013-02-22,"02","22","2013","201302",25410000
6768,2013-03-25,"03","25","2013","201303",7400000
7295,2013-04-15,"04","15","2013","201304",8000000
7378,2013-04-16,"04","16","2013","201304",1000000
9605,2013-08-02,"08","02","2013","201308",3000000
10056,2013-08-24,"08","24","2013","201308",22080290
11540,2013-10-24,"10","24","2013","201310",15200000
11975,2013-11-09,"11","09","2013","201311",15000000
12303,2013-11-19,"11","19","2013","201311",9850000
12814,2013-12-04,"12","04","2013","201312",5950000
13666,2014-01-13,"01","13","2014","201401",18000000
14140,2014-01-27,"01","27","2014","201401",16000000
14363,2014-01-30,"01","30","2014","201401",11300000
14496,2014-02-03,"02","03","2014","201402",13000000
14602,2014-02-05,"02","05","2014","201402",8700000
20057,2014-06-24,"06","24","2014","201406",6000000
21961,2014-08-28,"08","28","2014","201408",17500000
22668,2014-09-19,"09","19","2014","201409",21500000
23177,2014-10-01,"10","01","2014","201410",12500000
27756,2015-02-05,"02","05","2015","201502",19000000
30079,2015-06-02,"06","02","2015","201506",13350000
461,2011-11-25,"11","25","2011","201111",10700000
556,2011-12-07,"12","07","2011","201112",990000
784,2012-01-12,"01","12","2012","201201",23435712
999,2012-01-31,"01","31","2012","201201",20200452
1126,2012-02-09,"02","09","2012","201202",5616666
1258,2012-02-20,"02","20","2012","201202",5700000
1468,2012-03-07,"03","07","2012","201203",15750000
1539,2012-03-15,"03","15","2012","201203",8100000
1884,2012-04-13,"04","13","2012","201204",26000000
2137,2012-05-12,"05","12","2012","201205",15400000
2440,2012-06-07,"06","07","2012","201206",8973994
2502,2012-06-14,"06","14","2012","201206",13000000
2525,2012-06-15,"06","15","2012","201206",1000000
2633,2012-06-25,"06","25","2012","201206",1000000
2776,2012-07-06,"07","06","2012","201207",8300000
3021,2012-07-26,"07","26","2012","201207",8460000
3121,2012-08-03,"08","03","2012","201208",11500000
3895,2012-09-27,"09","27","2012","201209",11300000
4250,2012-10-17,"10","17","2012","201210",9000000
7337,2013-04-15,"04","15","2013","201304",10608000
7490,2013-04-20,"04","20","2013","201304",2000000
7901,2013-05-14,"05","14","2013","201305",11000000
8406,2013-06-10,"06","10","2013","201306",23000000
8982,2013-07-05,"07","05","2013","201307",8900000
9981,2013-08-21,"08","21","2013","201308",19500000
10590,2013-09-18,"09","18","2013","201309",9590000
10861,2013-10-01,"10","01","2013","201310",23191970
11117,2013-10-09,"10","09","2013","201310",7500000
12107,2013-11-13,"11","13","2013","201311",14500000
12142,2013-11-14,"11","14","2013","201311",1000000
12151,2013-11-14,"11","14","2013","201311",5219608
12228,2013-11-16,"11","16","2013","201311",14900000
12796,2013-12-04,"12","04","2013","201312",14300000
13241,2013-12-19,"12","19","2013","201312",2501660
14420,2014-01-31,"01","31","2014","201401",16000000
15168,2014-02-18,"02","18","2014","201402",10000000
15494,2014-02-27,"02","27","2014","201402",1000000
15613,2014-03-03,"03","03","2014","201403",23267170
16489,2014-03-25,"03","25","2014","201403",13000000
16677,2014-03-28,"03","28","2014","201403",7700000
16686,2014-03-28,"03","28","2014","201403",15000000
16732,2014-03-31,"03","31","2014","201403",2000000
16774,2014-03-31,"03","31","2014","201403",18900000
17051,2014-04-07,"04","07","2014","201404",27500000
17447,2014-04-15,"04","15","2014","201404",15000000
17562,2014-04-17,"04","17","2014","201404",10450000
17713,2014-04-22,"04","22","2014","201404",14526873
18253,2014-05-08,"05","08","2014","201405",15000000
18279,2014-05-08,"05","08","2014","201405",8300000
18624,2014-05-20,"05","20","2014","201405",3000000
19162,2014-05-30,"05","30","2014","201405",14700000
19420,2014-06-06,"06","06","2014","201406",18700000
19820,2014-06-19,"06","19","2014","201406",15100000
19937,2014-06-21,"06","21","2014","201406",1000000
20328,2014-06-28,"06","28","2014","201406",7700000
20824,2014-07-14,"07","14","2014","201407",3000000
21609,2014-08-18,"08","18","2014","201408",14500000
22835,2014-09-24,"09","24","2014","201409",6000000
23097,2014-09-30,"09","30","2014","201409",11550000
25186,2014-11-24,"11","24","2014","201411",64000000
25643,2014-12-02,"12","02","2014","201412",12200000
25812,2014-12-04,"12","04","2014","201412",1000000
25898,2014-12-05,"12","05","2014","201412",8700000
28027,2015-02-21,"02","21","2015","201502",2000000
28271,2015-03-10,"03","10","2015","201503",35250000
28392,2015-03-16,"03","16","2015","201503",16431250
28442,2015-03-18,"03","18","2015","201503",12800000
28488,2015-03-20,"03","20","2015","201503",9500000
29082,2015-04-13,"04","13","2015","201504",7400000
30261,2015-06-15,"06","15","2015","201506",7200000
30340,2015-06-20,"06","20","2015","201506",10600000
1369,2012-02-29,"02","29","2012","201202",10200000
2429,2012-06-07,"06","07","2012","201206",7000000
6027,2013-02-13,"02","13","2013","201302",12000000
6131,2013-02-26,"02","26","2013","201302",10300000
8038,2013-05-21,"05","21","2013","201305",22000000
9163,2013-07-12,"07","12","2013","201307",14600000
9199,2013-07-15,"07","15","2013","201307",7000000
9807,2013-08-14,"08","14","2013","201308",12000000
16122,2014-03-17,"03","17","2014","201403",12400000
16697,2014-03-28,"03","28","2014","201403",6000000
17175,2014-04-09,"04","09","2014","201404",14000000
22781,2014-09-22,"09","22","2014","201409",61072000
24623,2014-11-12,"11","12","2014","201411",4950000
27624,2015-01-30,"01","30","2015","201501",24700000
201,2011-10-25,"10","25","2011","201110",7150000
287,2011-11-03,"11","03","2011","201111",8800000
294,2011-11-05,"11","05","2011","201111",1115000
320,2011-11-08,"11","08","2011","201111",6400000
722,2011-12-28,"12","28","2011","201112",16750000
1491,2012-03-12,"03","12","2012","201203",500000
1571,2012-03-17,"03","17","2012","201203",2000000
1603,2012-03-20,"03","20","2012","201203",8700000
1748,2012-03-30,"03","30","2012","201203",8900000
1966,2012-04-20,"04","20","2012","201204",10000000
2399,2012-06-05,"06","05","2012","201206",7000000
4107,2012-10-09,"10","09","2012","201210",15000000
4301,2012-10-19,"10","19","2012","201210",10600000
4938,2012-11-26,"11","26","2012","201211",11500000
5953,2013-02-07,"02","07","2013","201302",6450000
6938,2013-04-01,"04","01","2013","201304",12300000
8436,2013-06-10,"06","10","2013","201306",15000000
8516,2013-06-14,"06","14","2013","201306",3000000
9256,2013-07-17,"07","17","2013","201307",6000000
9354,2013-07-19,"07","19","2013","201307",15400000
9563,2013-08-01,"08","01","2013","201308",10340000
9752,2013-08-10,"08","10","2013","201308",7400000
10213,2013-08-31,"08","31","2013","201308",7900000
10484,2013-09-13,"09","13","2013","201309",12900000
10565,2013-09-17,"09","17","2013","201309",11800000
11229,2013-10-14,"10","14","2013","201310",5880000
11422,2013-10-22,"10","22","2013","201310",13200000
11502,2013-10-23,"10","23","2013","201310",9366623
11572,2013-10-25,"10","25","2013","201310",7800000
13235,2013-12-18,"12","18","2013","201312",6700000
13263,2013-12-19,"12","19","2013","201312",1000000
14035,2014-01-23,"01","23","2014","201401",31100000
14160,2014-01-27,"01","27","2014","201401",12900000
15670,2014-03-04,"03","04","2014","201403",18900000
16592,2014-03-26,"03","26","2014","201403",16000000
16948,2014-04-03,"04","03","2014","201404",18600000
17110,2014-04-08,"04","08","2014","201404",1000000
17141,2014-04-08,"04","08","2014","201404",8000000
17621,2014-04-19,"04","19","2014","201404",10800000
17657,2014-04-21,"04","21","2014","201404",5517225
18366,2014-05-13,"05","13","2014","201405",7600000
18418,2014-05-14,"05","14","2014","201405",8425620
18435,2014-05-14,"05","14","2014","201405",6328140
18468,2014-05-15,"05","15","2014","201405",8404830
18505,2014-05-16,"05","16","2014","201405",10700000
18590,2014-05-19,"05","19","2014","201405",7100000
18998,2014-05-28,"05","28","2014","201405",5695200
19012,2014-05-28,"05","28","2014","201405",5638230
19071,2014-05-29,"05","29","2014","201405",3080000
19123,2014-05-30,"05","30","2014","201405",10550000
19303,2014-06-03,"06","03","2014","201406",8016840
19415,2014-06-06,"06","06","2014","201406",4983300
19552,2014-06-10,"06","10","2014","201406",5695200
19554,2014-06-10,"06","10","2014","201406",5709600
19569,2014-06-10,"06","10","2014","201406",7600000
19592,2014-06-11,"06","11","2014","201406",10570500
19608,2014-06-11,"06","11","2014","201406",17000000
19637,2014-06-11,"06","11","2014","201406",5638230
19720,2014-06-17,"06","17","2014","201406",13500000
19959,2014-06-23,"06","23","2014","201406",18513000
20070,2014-06-24,"06","24","2014","201406",5398575
20205,2014-06-26,"06","26","2014","201406",10700000
20329,2014-06-28,"06","28","2014","201406",5995080
20732,2014-07-10,"07","10","2014","201407",10900000
20740,2014-07-10,"07","10","2014","201407",17500000
21670,2014-08-19,"08","19","2014","201408",5785200
21728,2014-08-21,"08","21","2014","201408",5324670
22026,2014-08-29,"08","29","2014","201408",44876536
22054,2014-09-01,"09","01","2014","201409",13400000
22107,2014-09-02,"09","02","2014","201409",5204745
22496,2014-09-13,"09","13","2014","201409",21397230
22543,2014-09-16,"09","16","2014","201409",7203735
22756,2014-09-22,"09","22","2014","201409",5125680
22783,2014-09-22,"09","22","2014","201409",8850000
22883,2014-09-24,"09","24","2014","201409",14700000
22897,2014-09-25,"09","25","2014","201409",7422030
22981,2014-09-27,"09","27","2014","201409",7700000
22998,2014-09-27,"09","27","2014","201409",31500000
23103,2014-09-30,"09","30","2014","201409",5410440
23206,2014-10-02,"10","02","2014","201410",7600000
23233,2014-10-03,"10","03","2014","201410",7080000
23387,2014-10-08,"10","08","2014","201410",5410440
23412,2014-10-09,"10","09","2014","201410",5410440
24195,2014-10-30,"10","30","2014","201410",15500000
24315,2014-11-05,"11","05","2014","201411",10100000
24500,2014-11-10,"11","10","2014","201411",11350000
24575,2014-11-11,"11","11","2014","201411",6300000
24854,2014-11-18,"11","18","2014","201411",5036850
24885,2014-11-18,"11","18","2014","201411",21848242
25222,2014-11-25,"11","25","2014","201411",8700000
25489,2014-11-28,"11","28","2014","201411",5852340
25865,2014-12-05,"12","05","2014","201412",17000000
25899,2014-12-05,"12","05","2014","201412",12000000
25967,2014-12-08,"12","08","2014","201412",6979860
26362,2014-12-12,"12","12","2014","201412",15300000
26615,2014-12-16,"12","16","2014","201412",12906000
26670,2014-12-17,"12","17","2014","201412",7300000
26845,2014-12-19,"12","19","2014","201412",10135512
27435,2015-01-22,"01","22","2015","201501",7000000
27587,2015-01-29,"01","29","2015","201501",21196420
28138,2015-02-27,"02","27","2015","201502",14400000
28574,2015-03-24,"03","24","2015","201503",7008930
28684,2015-03-27,"03","27","2015","201503",32000000
28751,2015-03-31,"03","31","2015","201503",10100000
28776,2015-04-01,"04","01","2015","201504",5111100
28953,2015-04-07,"04","07","2015","201504",14402274
29081,2015-04-13,"04","13","2015","201504",50000000
29364,2015-04-23,"04","23","2015","201504",13000000
29380,2015-04-24,"04","24","2015","201504",8827590
29445,2015-04-28,"04","28","2015","201504",4000000
29916,2015-05-25,"05","25","2015","201505",5800000
54,2011-10-03,"10","03","2011","201110",6000000
65,2011-10-04,"10","04","2011","201110",5750000
68,2011-10-05,"10","05","2011","201110",7100000
75,2011-10-06,"10","06","2011","201110",7400000
435,2011-11-22,"11","22","2011","201111",8800000
456,2011-11-24,"11","24","2011","201111",5500000
851,2012-01-18,"01","18","2012","201201",5300000
1074,2012-02-04,"02","04","2012","201202",8900000
1272,2012-02-21,"02","21","2012","201202",10400000
1279,2012-02-22,"02","22","2012","201202",4900000
1360,2012-02-28,"02","28","2012","201202",7900000
1754,2012-03-31,"03","31","2012","201203",8350000
1789,2012-04-04,"04","04","2012","201204",8700000
1938,2012-04-18,"04","18","2012","201204",11000000
2066,2012-05-02,"05","02","2012","201205",990000
2122,2012-05-10,"05","10","2012","201205",5750000
2306,2012-05-28,"05","28","2012","201205",10600000
2366,2012-06-01,"06","01","2012","201206",5500000
2547,2012-06-16,"06","16","2012","201206",7900000
2753,2012-07-04,"07","04","2012","201207",8500000
2766,2012-07-06,"07","06","2012","201207",1000000
2861,2012-07-14,"07","14","2012","201207",8500000
2917,2012-07-19,"07","19","2012","201207",5900000
3037,2012-07-27,"07","27","2012","201207",11250000
3171,2012-08-09,"08","09","2012","201208",6000000
3207,2012-08-14,"08","14","2012","201208",8350000
4266,2012-10-17,"10","17","2012","201210",8000000
4693,2012-11-12,"11","12","2012","201211",9000000
6198,2013-03-02,"03","02","2013","201303",7000000
6426,2013-03-12,"03","12","2013","201303",7000000
6722,2013-03-23,"03","23","2013","201303",2000000
7156,2013-04-09,"04","09","2013","201304",25829890
7202,2013-04-10,"04","10","2013","201304",11300000
7580,2013-04-24,"04","24","2013","201304",6000000
8004,2013-05-18,"05","18","2013","201305",12000000
8468,2013-06-11,"06","11","2013","201306",7200000
9676,2013-08-07,"08","07","2013","201308",2000000
9685,2013-08-07,"08","07","2013","201308",7350000
9711,2013-08-08,"08","08","2013","201308",12000000
10556,2013-09-17,"09","17","2013","201309",3000000
10640,2013-09-20,"09","20","2013","201309",6300000
10750,2013-09-26,"09","26","2013","201309",7500000
10878,2013-10-01,"10","01","2013","201310",5416000
10922,2013-10-02,"10","02","2013","201310",11200000
11303,2013-10-17,"10","17","2013","201310",2345000
11590,2013-10-26,"10","26","2013","201310",10500000
11772,2013-11-01,"11","01","2013","201311",23045878
12134,2013-11-14,"11","14","2013","201311",8900000
12286,2013-11-19,"11","19","2013","201311",7500000
12395,2013-11-21,"11","21","2013","201311",1000000
12529,2013-11-27,"11","27","2013","201311",9100000
12862,2013-12-06,"12","06","2013","201312",23000000
12875,2013-12-06,"12","06","2013","201312",2000000
13058,2013-12-12,"12","12","2013","201312",2000000
13102,2013-12-13,"12","13","2013","201312",22000000
13151,2013-12-16,"12","16","2013","201312",8300000
13309,2013-12-21,"12","21","2013","201312",6250000
13673,2014-01-13,"01","13","2014","201401",7000000
13794,2014-01-16,"01","16","2014","201401",7800000
14109,2014-01-24,"01","24","2014","201401",5000000
14367,2014-01-30,"01","30","2014","201401",6620000
14759,2014-02-08,"02","08","2014","201402",2000000
14768,2014-02-08,"02","08","2014","201402",45949696
15384,2014-02-25,"02","25","2014","201402",4386574
16865,2014-04-02,"04","02","2014","201404",7600000
16885,2014-04-02,"04","02","2014","201404",10400000
16891,2014-04-02,"04","02","2014","201404",9000000
16945,2014-04-03,"04","03","2014","201404",9100000
17048,2014-04-07,"04","07","2014","201404",7000000
17520,2014-04-16,"04","16","2014","201404",53067288
17532,2014-04-17,"04","17","2014","201404",59325600
18036,2014-04-30,"04","30","2014","201404",18172136
18376,2014-05-13,"05","13","2014","201405",18469636
18577,2014-05-19,"05","19","2014","201405",6300000
19197,2014-05-31,"05","31","2014","201405",1000000
19331,2014-06-04,"06","04","2014","201406",19900000
19571,2014-06-10,"06","10","2014","201406",6800000
20039,2014-06-24,"06","24","2014","201406",9000000
20068,2014-06-24,"06","24","2014","201406",7612000
20594,2014-07-04,"07","04","2014","201407",7600000
20624,2014-07-07,"07","07","2014","201407",37240540
20733,2014-07-10,"07","10","2014","201407",13500000
20800,2014-07-11,"07","11","2014","201407",6450000
21511,2014-08-14,"08","14","2014","201408",39377136
21528,2014-08-14,"08","14","2014","201408",5450000
21668,2014-08-19,"08","19","2014","201408",6200000
21742,2014-08-21,"08","21","2014","201408",35284024
22384,2014-09-10,"09","10","2014","201409",22500000
22588,2014-09-16,"09","16","2014","201409",7000000
22616,2014-09-17,"09","17","2014","201409",8400000
23244,2014-10-03,"10","03","2014","201410",11000000
23447,2014-10-10,"10","10","2014","201410",6500000
23928,2014-10-24,"10","24","2014","201410",6500000
24045,2014-10-28,"10","28","2014","201410",28500000
24578,2014-11-11,"11","11","2014","201411",7500000
24753,2014-11-14,"11","14","2014","201411",10400000
24859,2014-11-18,"11","18","2014","201411",53787140
24965,2014-11-19,"11","19","2014","201411",11730000
25524,2014-11-29,"11","29","2014","201411",11000000
26060,2014-12-09,"12","09","2014","201412",6800000
26180,2014-12-09,"12","09","2014","201412",56739064
26227,2014-12-11,"12","11","2014","201412",24500000
26505,2014-12-16,"12","16","2014","201412",10400000
26705,2014-12-17,"12","17","2014","201412",35934424
26982,2014-12-20,"12","20","2014","201412",5000000
27519,2015-01-26,"01","26","2015","201501",6000000
27525,2015-01-26,"01","26","2015","201501",14025000
27960,2015-02-18,"02","18","2015","201502",6300000
28586,2015-03-24,"03","24","2015","201503",10950000
28683,2015-03-27,"03","27","2015","201503",14900000
28819,2015-04-02,"04","02","2015","201504",2000000
29227,2015-04-18,"04","18","2015","201504",10750000
29341,2015-04-23,"04","23","2015","201504",3000000
29836,2015-05-21,"05","21","2015","201505",8150000
30053,2015-05-29,"05","29","2015","201505",13200000
30437,2015-06-26,"06","26","2015","201506",17200000
1078,2012-02-04,"02","04","2012","201202",1000000
1291,2012-02-22,"02","22","2012","201202",13550000
1352,2012-02-28,"02","28","2012","201202",7300000
1679,2012-03-26,"03","26","2012","201203",7050000
1900,2012-04-14,"04","14","2012","201204",7600000
2111,2012-05-07,"05","07","2012","201205",2000000
2290,2012-05-26,"05","26","2012","201205",14000000
2510,2012-06-14,"06","14","2012","201206",9600000
2963,2012-07-23,"07","23","2012","201207",6300000
2973,2012-07-24,"07","24","2012","201207",5650000
3394,2012-08-29,"08","29","2012","201208",13000000
3818,2012-09-24,"09","24","2012","201209",5800000
5359,2012-12-19,"12","19","2012","201212",14000000
6393,2013-03-11,"03","11","2013","201303",11000000
8860,2013-07-02,"07","02","2013","201307",11700000
8940,2013-07-04,"07","04","2013","201307",6150000
9525,2013-07-30,"07","30","2013","201307",5900000
9555,2013-07-31,"07","31","2013","201307",15100000
10477,2013-09-13,"09","13","2013","201309",11500000
10555,2013-09-17,"09","17","2013","201309",7000000
11702,2013-10-30,"10","30","2013","201310",6800000
11735,2013-10-31,"10","31","2013","201310",11900000
12173,2013-11-14,"11","14","2013","201311",5950000
13360,2013-12-24,"12","24","2013","201312",15300000
13596,2014-01-09,"01","09","2014","201401",24000000
13702,2014-01-14,"01","14","2014","201401",7000000
14347,2014-01-30,"01","30","2014","201401",15500000
15213,2014-02-19,"02","19","2014","201402",6200000
15249,2014-02-20,"02","20","2014","201402",11600000
16725,2014-03-29,"03","29","2014","201403",9050000
17509,2014-04-16,"04","16","2014","201404",24500000
17675,2014-04-21,"04","21","2014","201404",16600000
18004,2014-04-29,"04","29","2014","201404",8700000
18527,2014-05-16,"05","16","2014","201405",7000000
19842,2014-06-19,"06","19","2014","201406",9600000
20202,2014-06-26,"06","26","2014","201406",16600000
22671,2014-09-19,"09","19","2014","201409",6900000
23092,2014-09-30,"09","30","2014","201409",14950000
23306,2014-10-06,"10","06","2014","201410",6000000
23752,2014-10-20,"10","20","2014","201410",8900000
23995,2014-10-27,"10","27","2014","201410",12800000
24026,2014-10-28,"10","28","2014","201410",14950000
25207,2014-11-24,"11","24","2014","201411",33750000
26830,2014-12-18,"12","18","2014","201412",10500000
27170,2014-12-26,"12","26","2014","201412",6400000
27217,2014-12-30,"12","30","2014","201412",16500000
27342,2015-01-17,"01","17","2015","201501",12900000
28568,2015-03-24,"03","24","2015","201503",12900000
28570,2015-03-24,"03","24","2015","201503",10200000
29052,2015-04-10,"04","10","2015","201504",6600000
30415,2015-06-25,"06","25","2015","201506",7700000
613,2011-12-13,"12","13","2011","201112",21000000
616,2011-12-13,"12","13","2011","201112",9200000
988,2012-01-30,"01","30","2012","201201",7500000
1174,2012-02-13,"02","13","2012","201202",13200000
1610,2012-03-21,"03","21","2012","201203",8500000
2307,2012-05-28,"05","28","2012","201205",22000000
2564,2012-06-18,"06","18","2012","201206",14250000
4428,2012-10-27,"10","27","2012","201210",9200000
5519,2012-12-27,"12","27","2012","201212",7100000
6386,2013-03-09,"03","09","2013","201303",20800000
6557,2013-03-18,"03","18","2013","201303",14300000
6730,2013-03-23,"03","23","2013","201303",7950000
7864,2013-05-13,"05","13","2013","201305",1000000
8334,2013-06-05,"06","05","2013","201306",9300000
8631,2013-06-22,"06","22","2013","201306",10700000
9604,2013-08-02,"08","02","2013","201308",8850000
10064,2013-08-26,"08","26","2013","201308",11500000
11265,2013-10-16,"10","16","2013","201310",16300000
11741,2013-10-31,"10","31","2013","201310",8000000
11858,2013-11-06,"11","06","2013","201311",11900000
12070,2013-11-12,"11","12","2013","201311",11600000
12128,2013-11-14,"11","14","2013","201311",8000000
13714,2014-01-14,"01","14","2014","201401",16000000
16361,2014-03-21,"03","21","2014","201403",6000000
16832,2014-04-01,"04","01","2014","201404",14000000
16909,2014-04-02,"04","02","2014","201404",18000000
17445,2014-04-15,"04","15","2014","201404",13100000
17510,2014-04-16,"04","16","2014","201404",19300000
17708,2014-04-22,"04","22","2014","201404",15520800
18723,2014-05-21,"05","21","2014","201405",11600000
18749,2014-05-22,"05","22","2014","201405",13350000
20014,2014-06-23,"06","23","2014","201406",13100000
20268,2014-06-27,"06","27","2014","201406",14300000
20463,2014-06-30,"06","30","2014","201406",3000000
21678,2014-08-20,"08","20","2014","201408",2000000
22027,2014-08-29,"08","29","2014","201408",11950000
22838,2014-09-24,"09","24","2014","201409",12800000
22867,2014-09-24,"09","24","2014","201409",28300000
22937,2014-09-26,"09","26","2014","201409",1000000
23019,2014-09-29,"09","29","2014","201409",27000000
23047,2014-09-29,"09","29","2014","201409",20079000
23633,2014-10-16,"10","16","2014","201410",22300000
24272,2014-10-31,"10","31","2014","201410",14990000
25131,2014-11-22,"11","22","2014","201411",10500000
25784,2014-12-04,"12","04","2014","201412",25500000
26184,2014-12-09,"12","09","2014","201412",13500000
26519,2014-12-16,"12","16","2014","201412",15000000
28204,2015-03-04,"03","04","2015","201503",9500000
28545,2015-03-23,"03","23","2015","201503",15200000
29157,2015-04-16,"04","16","2015","201504",12350000
6,2011-09-06,"09","06","2011","201109",9100000
520,2011-12-01,"12","01","2011","201112",4000000
933,2012-01-26,"01","26","2012","201201",5750000
969,2012-01-28,"01","28","2012","201201",6700000
1095,2012-02-07,"02","07","2012","201202",5200000
1385,2012-03-01,"03","01","2012","201203",6400000
2310,2012-05-28,"05","28","2012","201205",5250000
2382,2012-06-04,"06","04","2012","201206",5500000
2491,2012-06-13,"06","13","2012","201206",5900000
2615,2012-06-22,"06","22","2012","201206",4900000
2786,2012-07-07,"07","07","2012","201207",3000000
2831,2012-07-12,"07","12","2012","201207",6400000
3093,2012-07-31,"07","31","2012","201207",6600000
3452,2012-09-03,"09","03","2012","201209",990000
3892,2012-09-27,"09","27","2012","201209",6000000
4129,2012-10-10,"10","10","2012","201210",4400000
4200,2012-10-13,"10","13","2012","201210",1000000
5863,2013-02-01,"02","01","2013","201302",3979220
6278,2013-03-05,"03","05","2013","201303",5570000
6936,2013-04-01,"04","01","2013","201304",5700000
9063,2013-07-09,"07","09","2013","201307",5000000
9134,2013-07-11,"07","11","2013","201307",2000000
9797,2013-08-13,"08","13","2013","201308",4500000
10237,2013-09-03,"09","03","2013","201309",4400000
10442,2013-09-12,"09","12","2013","201309",7000000
11790,2013-11-05,"11","05","2013","201311",5000000
12167,2013-11-14,"11","14","2013","201311",6200000
12256,2013-11-18,"11","18","2013","201311",7900000
12340,2013-11-20,"11","20","2013","201311",6300000
12758,2013-12-03,"12","03","2013","201312",9800000
13373,2013-12-24,"12","24","2013","201312",5200000
13773,2014-01-15,"01","15","2014","201401",4440000
13986,2014-01-22,"01","22","2014","201401",5500000
14058,2014-01-23,"01","23","2014","201401",5300000
14476,2014-02-03,"02","03","2014","201402",7000000
15714,2014-03-05,"03","05","2014","201403",8150000
16134,2014-03-17,"03","17","2014","201403",6480000
16199,2014-03-19,"03","19","2014","201403",5250000
17356,2014-04-14,"04","14","2014","201404",3000000
17424,2014-04-15,"04","15","2014","201404",2500000
17653,2014-04-21,"04","21","2014","201404",5850000
18298,2014-05-11,"05","11","2014","201405",5850000
18765,2014-05-22,"05","22","2014","201405",8500000
20764,2014-07-10,"07","10","2014","201407",7800000
22285,2014-09-08,"09","08","2014","201409",10650000
22466,2014-09-12,"09","12","2014","201409",14500000
22894,2014-09-24,"09","24","2014","201409",7500000
24492,2014-11-10,"11","10","2014","201411",12400000
24537,2014-11-11,"11","11","2014","201411",4400000
24759,2014-11-14,"11","14","2014","201411",5650000
24874,2014-11-18,"11","18","2014","201411",6700000
25260,2014-11-25,"11","25","2014","201411",1000000
25363,2014-11-26,"11","26","2014","201411",7150000
25733,2014-12-03,"12","03","2014","201412",6950000
26281,2014-12-11,"12","11","2014","201412",1000000
26775,2014-12-18,"12","18","2014","201412",7500000
26884,2014-12-19,"12","19","2014","201412",6500000
30420,2015-06-25,"06","25","2015","201506",1000000
147,2011-10-18,"10","18","2011","201110",4600000
373,2011-11-16,"11","16","2011","201111",10000000
537,2011-12-05,"12","05","2011","201112",5200000
543,2011-12-06,"12","06","2011","201112",4500000
577,2011-12-08,"12","08","2011","201112",2000000
615,2011-12-13,"12","13","2011","201112",6650000
731,2011-12-28,"12","28","2011","201112",4650000
862,2012-01-19,"01","19","2012","201201",5000000
958,2012-01-27,"01","27","2012","201201",6100000
1072,2012-02-04,"02","04","2012","201202",12000000
1169,2012-02-13,"02","13","2012","201202",4800000
1181,2012-02-13,"02","13","2012","201202",15000000
1238,2012-02-17,"02","17","2012","201202",10900000
1317,2012-02-25,"02","25","2012","201202",2750000
1329,2012-02-25,"02","25","2012","201202",7600000
1389,2012-03-02,"03","02","2012","201203",4500000
1477,2012-03-10,"03","10","2012","201203",8500000
1614,2012-03-21,"03","21","2012","201203",5400000
1712,2012-03-28,"03","28","2012","201203",8500000
1857,2012-04-11,"04","11","2012","201204",7200000
2091,2012-05-05,"05","05","2012","201205",12000000
2131,2012-05-12,"05","12","2012","201205",6600000
2216,2012-05-19,"05","19","2012","201205",7000000
2238,2012-05-22,"05","22","2012","201205",5900000
2289,2012-05-26,"05","26","2012","201205",6300000
2296,2012-05-26,"05","26","2012","201205",5150000
2387,2012-06-04,"06","04","2012","201206",2000000
2394,2012-06-05,"06","05","2012","201206",13300000
2512,2012-06-14,"06","14","2012","201206",9358000
